sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,label
0,0.0098,0,0,0.0059,20
0,0.0147,0,0,0,20
0,0.0127,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0088,0,0,0.0059,20
0,0.0108,0,0,0.0049,20
0,0.0166,0,0,0,20
0,0.0098,0,0,0.0059,20
0,0.0108,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0156,0,0,0,20
0,0.0108,0,0,0.0039,20
0,0.0117,0,0,0.0039,20
0,0.0098,0,0,0.0039,20
0,0.0108,0,0,0.0049,20
0,0.0117,0,0,0.0039,20
0,0.0108,0,0,0.0059,20
0,0.0098,0,0,0.0039,20
0,0.0117,0,0,0.0049,20
0,0.0127,0,0,0.0059,20
0,0.0088,0,0,0.0059,20
0,0.0098,0,0,0.0049,20
0,0.0117,0,0,0.0059,20
0,0.0117,0,0,0.0049,20
0,0.0108,0,0,0.0039,20
0,0.0147,0,0,0.0039,20
0,0.0166,0,0,0,20
0,0.0098,0,0,0.0039,20
0,0.0098,0,0,0.0039,20
0,0.0117,0,0,0.0049,20
0,0.0098,0,0,0.0039,20
0,0.0108,0,0,0.0049,20
0,0.0098,0,0,0.0059,20
0,0.0098,0,0,0.0039,20
0,0.0127,0,0,0.0039,20
0,0.0117,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0108,0,0,0.0049,20
0,0.0117,0,0,0.0039,20
0,0.0117,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0108,0,0,0.0049,20
0,0.0108,0,0,0.0039,20
0,0.0147,0,0,0.0039,20
0,0.0147,0,0,0.0039,20
0,0.0108,0,0,0.0059,20
0,0.0108,0,0,0.0049,20
0,0.0166,0,0,0,20
0,0.0156,0,0,0,20
0,0.0147,0,0,0,20
0,0.0117,0,0,0.0049,20
0,0.0108,0,0,0.0039,20
0,0.0088,0,0,0.0059,20
0,0.0166,0,0,0,20
0,0.0156,0,0,0,20
0,0.0108,0,0,0.0049,20
0,0.0117,0,0,0.0039,20
0,0.0166,0,0,0,20
0,0.0166,0,0,0,20
0,0.0117,0,0,0.0049,20
0,0.0147,0,0,0.0039,20
0,0.0117,0,0,0.0039,20
0,0.0108,0,0,0.0049,20
0,0.0108,0,0,0.0049,20
0,0.0108,0,0,0.0049,20
0,0.0127,0,0,0.0039,20
0,0.0127,0,0,0.0039,20
0,0.0117,0,0,0.0049,20
0,0.0098,0,0,0.0039,20
0,0.0127,0,0,0.0049,20
0,0.0098,0,0,0.0049,20
0,0.0098,0,0,0.0049,20
0,0.0098,0,0,0.0049,20
0,0.0127,0,0,0.0049,20
0,0.0108,0,0,0.0039,20
0,0.0098,0,0,0.0049,20
0,0.0098,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0147,0,0,0.0039,20
0,0.0127,0,0,0.0039,20
0,0.0117,0,0,0.0039,20
0,0.0108,0,0,0.0049,20
0,0.0147,0,0,0.0039,20
0,0.0127,0,0,0.0039,20
0,0.0117,0,0,0.0049,20
0,0.0108,0,0,0.0049,20
0,0.0117,0,0,0.0039,20
0,0.0098,0,0,0.0039,20
0,0.0117,0,0,0.0049,20
0,0.0147,0,0,0,20
0,0.0098,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0117,0,0,0.0049,20
0,0.0156,0,0,0,20
0,0,0.0401,0,0.0068,21
0,0,0.0381,0,0.0068,21
0,0,0.0459,0,0.0049,21
0,0,0.0323,0,0.0059,21
0,0,0.0381,0,0.0068,21
0,0,0.0332,0,0.0039,21
0,0,0.0137,0,0.0049,21
0,0,0.0147,0,0.0039,21
0,0,0.0137,0,0.0039,21
0,0,0.043,0,0.0068,21
0,0,0.0039,0,0.0059,21
0,0,0.0039,0,0.0039,21
0,0,0.0332,0,0.0039,21
0,0,0.0313,0,0.0049,21
0,0,0.0147,0,0.0049,21
0,0,0.0156,0,0.0059,21
0,0,0.0039,0,0.0059,21
0,0,0.0108,0,0.0049,21
0,0,0.0606,0,0.0068,21
0,0,0.0147,0,0.0039,21
0,0,0.0059,0,0.0039,21
0,0,0.0176,0,0.0059,21
0,0,0.0039,0,0.0059,21
0,0,0.0283,0,0.0059,21
0,0,0.0352,0,0.0039,21
0,0,0.0362,0,0.0039,21
0,0,0.0606,0,0.0068,21
0,0,0.0323,0,0.0059,21
0,0,0.0196,0,0.0039,21
0,0,0.0674,0,0.0059,21
0,0,0.0196,0,0.0059,21
0,0,0.0606,0,0.0068,21
0,0,0.0323,0,0.0039,21
0,0,0.0381,0,0.0068,21
0,0,0.0674,0,0.0059,21
0,0,0.0391,0,0.0068,21
0,0,0.0352,0,0.0039,21
0,0,0.0323,0,0.0039,21
0,0,0.0186,0,0.0078,21
0,0,0.0186,0,0.0078,21
0,0,0.0401,0,0.0059,21
0,0,0.0137,0,0.0039,21
0,0,0.043,0,0.0068,21
0,0,0.0674,0,0.0059,21
0,0,0.0039,0,0.0059,21
0,0,0.0176,0,0.0059,21
0,0,0.0381,0,0.0068,21
0,0,0.0156,0,0.0059,21
0,0,0.0362,0,0.0039,21
0,0,0.0391,0,0.0068,21
0,0,0.0196,0,0.0059,21
0,0,0.0674,0,0.0059,21
0,0,0.0283,0,0.0059,21
0,0,0.0283,0,0.0059,21
0,0,0.0381,0,0.0078,21
0,0,0.0381,0,0.0078,21
0,0,0.0332,0,0.0049,21
0,0,0.0283,0,0.0059,21
0,0,0.0186,0,0.0078,21
0,0,0.0283,0,0.0059,21
0,0,0.0156,0,0.0059,21
0,0,0.0186,0,0.0078,21
0,0,0.0362,0,0.0049,21
0,0,0.0489,0,0.0059,21
0,0,0.0489,0,0.0059,21
0,0,0.0147,0,0.0039,21
0,0,0.0039,0,0.0039,21
0,0,0.0381,0,0.0068,21
0,0,0.0108,0,0.0039,21
0,0,0.0332,0,0.0039,21
0,0,0.0381,0,0.0068,21
0,0,0.0352,0,0.0059,21
0,0,0.0352,0,0.0049,21
0,0,0.0332,0,0.0039,21
0,0,0.0381,0,0.0068,21
0,0,0.0459,0,0.0049,21
0,0,0.0391,0,0.0068,21
0,0,0.0166,0,0.0039,21
0,0,0.0323,0,0.0059,21
0,0,0.0186,0,0.0078,21
0,0,0.0137,0,0.0049,21
0,0,0.0459,0,0.0049,21
0,0,0.0147,0,0.0049,21
0,0,0.0391,0,0.0068,21
0,0,0.0156,0,0.0059,21
0,0,0.0323,0,0.0059,21
0,0,0.0166,0,0.0039,21
0,0,0.0352,0,0.0049,21
0,0,0.0352,0,0.0049,21
0,0,0.0147,0,0.0049,21
0,0,0.0059,0,0.0039,21
0,0,0.0147,0,0.0039,21
0,0,0.0332,0,0.0039,21
0,0,0.0039,0,0.0059,21
0,0,0.0166,0,0.0039,21
0,0,0.0108,0,0.0039,21
0,0,0.0059,0,0.0039,21
0,0,0.0352,0,0.0049,21
0,0,0.0391,0,0.0068,21
0,0,0.0068,0,0.0049,21
0.1378,0.0127,0,0,0,22
0.0039,0.0205,0,0,0,22
0.1007,0.0205,0,0,0,22
0.0293,0.0205,0,0,0,22
0.393,0.0039,0,0,0,22
0.2786,0.0176,0,0,0,22
0.0427,0.0166,0,0,0,22
0.1007,0.0205,0,0,0,22
0.2786,0.0176,0,0,0,22
0.2786,0.0176,0,0,0,22
0.1007,0.0205,0,0,0,22
0.0714,0.0039,0,0,0,22
0.0254,0.0205,0,0,0,22
0.1056,0.0156,0,0,0,22
0.0254,0.0205,0,0,0,22
0.1134,0.0108,0,0,0,22
0.2151,0.0166,0,0,0,22
0.1945,0.0186,0,0,0,22
0.2952,0.0186,0,0,0,22
0.2151,0.0166,0,0,0,22
0.2786,0.0176,0,0,0,22
0.0293,0.0205,0,0,0,22
0.3959,0.0068,0,0,0,22
0.2395,0.0176,0,0,0,22
0.2952,0.0186,0,0,0,22
0.3969,0.0039,0,0,0,22
0.2102,0.0108,0,0,0,22
0.0381,0.0137,0,0,0,22
0.1574,0.0068,0,0,0,22
0.1437,0.0186,0,0,0,22
0.1945,0.0186,0,0,0,22
0.4027,0.0166,0,0,0,22
0.2952,0.0186,0,0,0,22
0.1065,0.0049,0,0,0,22
0.0039,0.0205,0,0,0,22
0.3206,0.0137,0,0,0,22
0.3206,0.0137,0,0,0,22
0.2151,0.0166,0,0,0,22
0.1867,0.0186,0,0,0,22
0.1134,0.0108,0,0,0,22
0.1144,0.0186,0,0,0,22
0.1056,0.0156,0,0,0,22
0.1975,0.0235,0,0,0,22
0.1867,0.0186,0,0,0,22
0.0254,0.0205,0,0,0,22
0.259,0.0176,0,0,0,22
0.2395,0.0176,0,0,0,22
0.0235,0.0068,0,0,0,22
0.0909,0.0156,0,0,0,22
0.2395,0.0176,0,0,0,22
0.1144,0.0186,0,0,0,22
0.2717,0.0049,0,0,0,22
0.1701,0.0186,0,0,0,22
0.1975,0.0235,0,0,0,22
0.0665,0.0098,0,0,0,22
0.0567,0.0088,0,0,0,22
0.1007,0.0205,0,0,0,22
0.1437,0.0186,0,0,0,22
0.0714,0.0039,0,0,0,22
0.0039,0.0205,0,0,0,22
0.0186,0.0039,0,0,0,22
0.1945,0.0186,0,0,0,22
0.0235,0.0068,0,0,0,22
0.0919,0.0166,0,0,0,22
0.1701,0.0186,0,0,0,22
0.0538,0.0068,0,0,0,22
0.2717,0.0049,0,0,0,22
0.0381,0.0137,0,0,0,22
0.2278,0.0196,0,0,0,22
0.0909,0.0156,0,0,0,22
0.0538,0.0068,0,0,0,22
0.1437,0.0186,0,0,0,22
0.0567,0.0088,0,0,0,22
0.0196,0.0156,0,0,0,22
0.1163,0.0147,0,0,0,22
0.305,0.0196,0,0,0,22
0.0919,0.0166,0,0,0,22
0.0254,0.0205,0,0,0,22
0.3959,0.0068,0,0,0,22
0.1975,0.0078,0,0,0,22
0.0293,0.0205,0,0,0,22
0.1065,0.0049,0,0,0,22
0.1642,0.0127,0,0,0,22
0.0186,0.0039,0,0,0,22
0.0293,0.0205,0,0,0,22
0.1975,0.0078,0,0,0,22
0.1701,0.0156,0,0,0,22
0.3969,0.0039,0,0,0,22
0.1574,0.0068,0,0,0,22
0.1867,0.0186,0,0,0,22
0.1427,0.0137,0,0,0,22
0.259,0.0176,0,0,0,22
0.1867,0.0186,0,0,0,22
0.0196,0.0156,0,0,0,22
0.0665,0.0098,0,0,0,22
0.0039,0.0205,0,0,0,22
0.1378,0.0127,0,0,0,22
0.2102,0.0108,0,0,0,22
0.1437,0.0186,0,0,0,22
0.2278,0.0196,0,0,0,22
0,0.0098,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0098,0,0,0,23
0,0.0098,0,0,0,23
0,0.0166,0,0,0,23
0,0.0215,0,0,0,23
0,0.0166,0,0,0,23
0,0.0225,0,0,0,23
0,0.0205,0,0,0,23
0,0.0108,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0098,0,0,0,23
0,0.0098,0,0,0,23
0,0.0215,0,0,0,23
0,0.0088,0,0,0,23
0,0.0108,0,0,0,23
0,0.0098,0,0,0,23
0,0.0098,0,0,0,23
0,0.0166,0,0,0,23
0,0.0098,0,0,0,23
0,0.0088,0,0,0,23
0,0.0098,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0196,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0098,0,0,0,23
0,0.0088,0,0,0,23
0,0.0166,0,0,0,23
0,0.0098,0,0,0,23
0,0.0088,0,0,0,23
0,0.0215,0,0,0,23
0,0.0108,0,0,0,23
0,0.0098,0,0,0,23
0,0.0186,0,0,0,23
0,0.0127,0,0,0,23
0,0.0098,0,0,0,23
0,0.0088,0,0,0,23
0,0.0215,0,0,0,23
0,0.0088,0,0,0,23
0,0.0098,0,0,0,23
0,0.0196,0,0,0,23
0,0.0098,0,0,0,23
0,0.0098,0,0,0,23
0,0.0098,0,0,0,23
0,0.0108,0,0,0,23
0,0.0098,0,0,0,23
0,0.0098,0,0,0,23
0,0.0205,0,0,0,23
0,0.0098,0,0,0,23
0,0.0176,0,0,0,23
0,0.0176,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0098,0,0,0,23
0,0.0088,0,0,0,23
0,0.0098,0,0,0,23
0,0.0098,0,0,0,23
0,0.0098,0,0,0,23
0,0.0196,0,0,0,23
0,0.0088,0,0,0,23
0,0.0186,0,0,0,23
0,0.0088,0,0,0,23
0,0.0215,0,0,0,23
0,0.0098,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0186,0,0,0,23
0,0.0088,0,0,0,23
0,0.0215,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0098,0,0,0,23
0,0.0166,0,0,0,23
0,0.0186,0,0,0,23
0,0.0098,0,0,0,23
0,0.0225,0,0,0,23
0,0.0098,0,0,0,23
0,0.0215,0,0,0,23
0,0.0215,0,0,0,23
0,0.0166,0,0,0,23
0,0.0098,0,0,0,23
0,0.0088,0,0,0,23
0,0.0088,0,0,0,23
0,0.0098,0,0,0,23
0,0.0078,0,0,0,23
0,0.0088,0,0,0,23
0,0.0098,0,0,0,23
0,0.0088,0,0,0,23
0,0.0098,0,0,0,23
0,0.0186,0,0,0,23
0,0.0098,0,0,0,23
0,0,0.132,0,0,24
0,0,0.2131,0,0,24
0,0,0.3558,0,0,24
0,0,0.3089,0,0,24
0,0,0.1329,0,0,24
0,0,0.263,0,0,24
0,0,0.3705,0,0,24
0,0,0.2698,0,0,24
0,0,0.2698,0,0,24
0,0,0.089,0,0,24
0,0,0.4106,0,0,24
0,0,0.0596,0,0,24
0,0,0.263,0,0,24
0,0,0.0108,0,0,24
0,0,0.1447,0,0,24
0,0,0.0274,0,0,24
0,0,0.2131,0,0,24
0,0,0.2698,0,0,24
0,0,0.3001,0,0,24
0,0,0.1769,0,0,24
0,0,0.0469,0,0,24
0,0,0.2483,0,0,24
0,0,0.2698,0,0,24
0,0,0.2864,0,0,24
0,0,0.4223,0,0,24
0,0,0.0342,0,0,24
0,0,0.0108,0,0,24
0,0,0.2698,0,0,24
0,0,0.3001,0,0,24
0,0,0.132,0,0,24
0,0,0.2131,0,0,24
0,0,0.2131,0,0,24
0,0,0.263,0,0,24
0,0,0.2131,0,0,24
0,0,0.1476,0,0,24
0,0,0.0332,0,0,24
0,0,0.2698,0,0,24
0,0,0.1447,0,0,24
0,0,0.0479,0,0,24
0,0,0.2199,0,0,24
0,0,0.2933,0,0,24
0,0,0.1476,0,0,24
0,0,0.2424,0,0,24
0,0,0.0108,0,0,24
0,0,0.4106,0,0,24
0,0,0.2317,0,0,24
0,0,0.3803,0,0,24
0,0,0.0108,0,0,24
0,0,0.0469,0,0,24
0,0,0.2698,0,0,24
0,0,0.2933,0,0,24
0,0,0.3705,0,0,24
0,0,0.2424,0,0,24
0,0,0.4223,0,0,24
0,0,0.3001,0,0,24
0,0,0.3705,0,0,24
0,0,0.3832,0,0,24
0,0,0,0,0,24
0,0,0.0127,0,0,24
0,0,0.2747,0,0,24
0,0,0.0469,0,0,24
0,0,0.0127,0,0,24
0,0,0.0978,0,0,24
0,0,0.2864,0,0,24
0,0,0.2864,0,0,24
0,0,0.0802,0,0,24
0,0,0.263,0,0,24
0,0,0.1447,0,0,24
0,0,0.2317,0,0,24
0,0,0.3832,0,0,24
0,0,0.2698,0,0,24
0,0,0.2698,0,0,24
0,0,0.4291,0,0,24
0,0,0.0127,0,0,24
0,0,0.2131,0,0,24
0,0,0.0108,0,0,24
0,0,0.2962,0,0,24
0,0,0,0,0,24
0,0,0.1105,0,0,24
0,0,0.2326,0,0,24
0,0,0.2424,0,0,24
0,0,0.2698,0,0,24
0,0,0.0127,0,0,24
0,0,0.2864,0,0,24
0,0,0.089,0,0,24
0,0,0.2483,0,0,24
0,0,0.2698,0,0,24
0,0,0.2131,0,0,24
0,0,0.2698,0,0,24
0,0,0.2698,0,0,24
0,0,0,0,0,24
0,0,0.1056,0,0,24
0,0,0.263,0,0,24
0,0,0.1232,0,0,24
0,0,0.4291,0,0,24
0,0,0.2698,0,0,24
0,0,0.1652,0,0,24
0,0,0.2131,0,0,24
0,0,0.2493,0,0,24
0,0,0.1105,0,0,24
0,0,0,0.0254,0,25
0,0,0,0.0196,0,25
0,0,0,0.0156,0,25
0,0,0,0.0117,0,25
0,0,0,0.0303,0,25
0,0,0,0.0254,0,25
0,0,0,0.0186,0,25
0,0,0,0.0186,0,25
0,0,0,0.0303,0,25
0,0,0,0.0215,0,25
0,0,0,0.0225,0,25
0,0,0,0.0196,0,25
0,0,0,0.0186,0,25
0,0,0,0.0166,0,25
0,0,0,0.0215,0,25
0,0,0,0.0196,0,25
0,0,0,0.0205,0,25
0,0,0,0.0254,0,25
0,0,0,0.0176,0,25
0,0,0,0.0186,0,25
0,0,0,0.0244,0,25
0,0,0,0.0186,0,25
0,0,0,0.0186,0,25
0,0,0,0.0303,0,25
0,0,0,0.0205,0,25
0,0,0,0.0166,0,25
0,0,0,0.0176,0,25
0,0,0,0.0186,0,25
0,0,0,0.0176,0,25
0,0,0,0.0176,0,25
0,0,0,0.0215,0,25
0,0,0,0.0166,0,25
0,0,0,0.0196,0,25
0,0,0,0.0186,0,25
0,0,0,0.0166,0,25
0,0,0,0.0186,0,25
0,0,0,0.0215,0,25
0,0,0,0.0166,0,25
0,0,0,0.0176,0,25
0,0,0,0.0156,0,25
0,0,0,0.0186,0,25
0,0,0,0.0156,0,25
0,0,0,0.0176,0,25
0,0,0,0.0196,0,25
0,0,0,0.0196,0,25
0,0,0,0.0196,0,25
0,0,0,0.0205,0,25
0,0,0,0.0166,0,25
0,0,0,0.0176,0,25
0,0,0,0.0196,0,25
0,0,0,0.0186,0,25
0,0,0,0.0186,0,25
0,0,0,0.0196,0,25
0,0,0,0.0166,0,25
0,0,0,0.0186,0,25
0,0,0,0.0166,0,25
0,0,0,0.0156,0,25
0,0,0,0.0215,0,25
0,0,0,0.0166,0,25
0,0,0,0.0176,0,25
0,0,0,0.0196,0,25
0,0,0,0.0254,0,25
0,0,0,0.0147,0,25
0,0,0,0.0215,0,25
0,0,0,0.0156,0,25
0,0,0,0.0215,0,25
0,0,0,0.0117,0,25
0,0,0,0.0186,0,25
0,0,0,0.0186,0,25
0,0,0,0.0147,0,25
0,0,0,0.0186,0,25
0,0,0,0.0176,0,25
0,0,0,0.0176,0,25
0,0,0,0.0176,0,25
0,0,0,0.0205,0,25
0,0,0,0.0196,0,25
0,0,0,0.0196,0,25
0,0,0,0.0205,0,25
0,0,0,0.0166,0,25
0,0,0,0.0205,0,25
0,0,0,0.0166,0,25
0,0,0,0.0205,0,25
0,0,0,0.0186,0,25
0,0,0,0.0205,0,25
0,0,0,0.0205,0,25
0,0,0,0.0176,0,25
0,0,0,0.0186,0,25
0,0,0,0.0166,0,25
0,0,0,0.0166,0,25
0,0,0,0.0254,0,25
0,0,0,0.0254,0,25
0,0,0,0.0176,0,25
0,0,0,0.0176,0,25
0,0,0,0.0264,0,25
0,0,0,0.0196,0,25
0,0,0,0.0186,0,25
0,0,0,0.0303,0,25
0,0,0,0.0205,0,25
0,0,0,0.0303,0,25
0,0,0,0.0176,0,25
0,0,0,0,0.0059,26
0,0,0,0,0.0068,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0068,26
0,0,0,0,0.0068,26
0,0,0,0,0.0078,26
0,0,0,0,0.0068,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0068,26
0,0,0,0,0.0068,26
0,0,0,0,0.0078,26
0,0,0,0,0.0068,26
0,0,0,0,0.0068,26
0,0,0,0,0.0078,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0078,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0068,26
0,0,0,0,0.0059,26
0,0,0,0,0.0068,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0068,26
0,0,0,0,0.0068,26
0,0,0,0,0.0068,26
0,0,0,0,0.0078,26
0,0,0,0,0.0078,26
0,0,0,0,0.0049,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0088,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0068,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0068,26
0,0,0,0,0.0078,26
0,0,0,0,0.0039,26
0,0,0,0,0.0068,26
0,0,0,0,0.0068,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0068,26
0,0,0,0,0.0078,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0078,26
0,0,0,0,0.0039,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0068,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0068,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0068,26
0,0,0,0,0.0068,26
0,0,0,0,0.0078,26
0,0,0,0,0.0059,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0068,26
0,0,0,0,0.0068,26
0,0,0,0,0.0059,26
0,0,0,0,0.0078,26
0,0,0,0,0.0068,26
0,0,0,0,0.0078,26
0,0,0,0,0.0068,26
0,0,0,0,0.0059,26
